id,latitude,longitude,population,capacity
880220,8.48801,-13.263,3,3
775643,8.46823,-13.2645,8,8
557417,7.99613,-10.8498,8,8
618080,7.97403,-11.7456,4,4
618082,8.70974,-11.2253,3,3
313004,7.68139,-12.0994,5,5
618084,8.22437,-11.0523,6,6
160246,8.48342,-13.244,2,2
618093,8.37493,-13.1514,7,7
224878,9.03739,-12.3478,5,5
224879,9.10782,-12.3335,6,6
224880,8.6525,-12.1636,5,5
224881,8.57866,-10.9453,11,11
224882,8.48165,-13.2723,2,2
224883,8.48388,-13.2279,5,5
224884,7.72154,-11.7141,5,5
224885,9.63095,-11.2043,3,3
224886,7.93836,-11.7209,4,4
224887,8.48634,-13.2091,9,9
224888,8.84004,-10.8677,2,2
355961,8.26522,-11.858,7,7
224890,8.48914,-13.2178,5,5
355971,8.88389,-12.0497,5,5
224908,7.89074,-11.1874,5,5
224909,8.57141,-11.0535,5,5
224910,8.94812,-10.6201,6,6
224912,8.64353,-10.9587,7,7
355986,7.95908,-11.7257,4,4
355988,8.21501,-12.6321,5,5
355990,8.86277,-12.0331,4,4
487068,9.18983,-12.9323,8,8
355998,8.72573,-11.0254,5,5
355999,8.708,-12.5066,4,4
356000,8.63778,-12.0251,4,4
408860,8.47182,-13.2684,6,6
758388,8.43392,-13.0542,6,6
649075,9.13361,-12.6236,5,5
585467,7.88917,-11.7624,5,5
224961,8.94276,-12.5109,1,1
627318,8.48276,-13.2747,6,6
487110,9.44644,-12.4848,9,9
457151,8.18117,-11.5385,4,4
749259,8.45475,-13.2665,1,1
749260,8.34141,-13.0716,7,7
277794,8.11219,-11.0238,8,8
224974,8.00902,-12.6072,8,8
224975,9.25408,-11.9942,2,2
665448,9.09026,-12.5901,3,3
627320,8.45846,-10.3197,3,3
736547,8.66957,-12.648,4,4
224981,8.44339,-10.2804,6,6
224985,7.88596,-11.9736,5,5
487133,9.29512,-12.8028,4,4
802085,8.09523,-12.455,5,5
802086,8.08647,-11.2314,6,6
356070,7.29494,-11.6694,4,4
93928,8.64568,-13.0864,5,5
356074,9.4694,-12.2498,3,3
93931,8.65556,-12.7983,8,8
618220,8.4353,-11.133,4,4
356079,8.69011,-10.6625,3,3
356080,9.29922,-11.8502,4,4
356083,8.00089,-11.5459,6,6
356089,7.65013,-11.5911,7,7
356090,9.29138,-10.662,5,5
93947,7.88596,-11.1814,4,4
749309,9.3337,-11.754,7,7
749310,9.09922,-12.2002,4,4
749314,8.48843,-13.2474,6,6
749321,7.89388,-11.1081,6,6
581999,7.52959,-11.4534,3,3
749323,7.02999,-11.3774,3,3
749324,8.48563,-13.2743,9,9
749325,8.44296,-13.2804,2,2
749326,9.53956,-12.2564,4,4
749327,9.13093,-12.6882,6,6
749328,9.98263,-11.331,9,9
749329,7.71109,-12.2641,13,13
749330,8.11469,-12.1615,6,6
225047,8.17035,-10.4584,4,4
225050,8.45998,-13.2621,6,6
225063,8.61065,-11.0409,12,12
93992,9.05254,-11.5404,7,7
93994,8.05551,-12.2456,10,10
749356,8.46389,-13.258,3,3
749357,8.45402,-13.2468,7,7
749358,8.39251,-12.4391,5,5
749359,8.77059,-12.7913,4,4
749360,7.59209,-11.5454,8,8
749362,9.15472,-11.4915,7,7
880439,7.61816,-12.0814,3,3
225080,7.55715,-11.0231,3,3
880441,7.876,-11.7832,2,2
225085,7.80787,-11.4524,6,6
94028,8.24676,-10.8444,5,5
356178,8.47036,-13.1756,10,10
705819,8.38346,-13.2518,6,6
618329,7.35138,-11.6048,8,8
618330,7.46155,-12.373,6,6
618333,9.0475,-12.8275,7,7
618334,9.99162,-11.6993,4,4
618335,7.48137,-12.1015,5,5
618336,8.85417,-10.9997,5,5
618337,8.70263,-10.8805,3,3
618338,8.49108,-13.2338,5,5
618339,9.17621,-11.6194,5,5
618340,8.47984,-12.9376,9,9
627345,8.48098,-13.2424,7,7
749418,9.04461,-11.075,7,7
749419,8.20308,-10.7795,4,4
749420,8.65158,-12.3352,9,9
487277,8.48633,-13.2881,3,3
487280,9.07532,-12.7185,10,10
749427,9.01707,-12.952,10,10
225143,7.6339,-12.1566,2,2
225144,8.2537,-11.5692,6,6
225145,8.21138,-11.5601,8,8
225146,8.43775,-13.2,5,5
225147,8.48923,-13.2325,5,5
225148,8.98221,-11.0407,5,5
225149,8.46819,-13.1837,8,8
225150,8.48965,-10.8887,6,6
627349,9.64533,-12.4045,4,4
225155,7.97951,-11.7382,6,6
487300,9.61523,-11.2329,10,10
487304,7.87481,-11.1999,2,2
618381,8.95121,-13.1453,5,5
618382,8.21,-11.0558,7,7
714734,8.47481,-13.2541,6,6
880536,7.96076,-11.7319,6,6
880537,7.88161,-11.3436,3,3
880538,9.51337,-12.2321,4,4
487323,8.62095,-11.2994,8,8
487324,8.45802,-13.2647,6,6
487325,9.07577,-12.7529,4,4
487326,8.59571,-11.0869,5,5
487327,8.48355,-13.2201,2,2
487328,8.94637,-12.8093,5,5
487329,9.07291,-11.2716,5,5
487330,7.84893,-11.1738,8,8
94115,7.92285,-11.057,6,6
94116,8.04596,-12.6401,1,1
94117,8.47351,-12.249,12,12
94118,7.68969,-11.9239,3,3
94119,8.88477,-12.0441,10,10
94120,8.43054,-13.2787,5,5
94122,8.97302,-12.9737,4,4
749483,8.45293,-13.2581,3,3
225196,8.47338,-13.2331,12,12
539977,8.48341,-13.2491,2,2
225212,7.6873,-11.0522,7,7
539980,9.10723,-11.8713,4,4
94155,8.77636,-12.4173,6,6
225230,7.51562,-12.5437,6,6
671053,7.72587,-12.2945,6,6
749523,8.48614,-13.2283,4,4
487385,8.67122,-10.662,6,6
356314,8.48064,-13.2585,4,4
277839,8.3266,-13.0676,4,4
618462,7.84588,-11.2126,7,7
15696,7.54744,-11.0403,5,5
356328,8.48969,-13.2143,7,7
356329,8.03066,-10.7387,4,4
356330,8.92566,-10.9981,11,11
356331,7.42512,-11.8372,5,5
823976,9.01712,-12.9137,6,6
356341,8.48162,-13.2113,6,6
356347,7.46252,-12.3908,7,7
356348,9.12047,-11.2674,1,1
356349,7.48188,-11.3544,4,4
356350,9.7755,-12.2907,5,5
225279,8.21403,-11.065,6,6
225280,8.9564,-12.9456,3,3
487425,7.99297,-10.6424,5,5
880649,8.45054,-10.3722,4,4
880650,8.46631,-13.2832,3,3
356367,8.47291,-12.5421,8,8
356368,9.12477,-11.592,6,6
356369,9.02662,-13.0785,11,11
356370,8.58815,-12.2372,1,1
356371,8.70722,-11.2118,9,9
356372,7.70738,-11.8521,5,5
225303,8.48415,-13.2292,3,3
94249,8.46266,-12.2208,8,8
94250,9.63002,-11.7421,4,4
644723,8.64832,-10.9754,9,9
94265,9.03378,-12.9289,9,9
94276,9.49735,-12.6163,8,8
487498,8.03402,-12.3692,7,7
94285,9.04819,-12.6522,3,3
802147,9.03177,-12.8715,7,7
94296,9.79652,-11.7698,1,1
94297,8.21445,-11.0685,16,16
225370,8.27322,-12.1882,11,11
94299,7.65887,-11.1476,8,8
94300,8.80799,-10.5897,3,3
94303,8.4871,-13.2588,9,9
845840,8.48782,-13.24,5,5
225379,8.87087,-12.0437,11,11
880742,7.78972,-11.0187,7,7
487531,9.37592,-11.9146,7,7
487532,8.24063,-10.4584,7,7
356462,7.87702,-11.1835,11,11
356463,7.9662,-11.7385,4,4
356464,8.4895,-13.2444,6,6
356465,7.52303,-11.9276,5,5
356466,9.13971,-12.6817,3,3
356467,9.56898,-11.8203,5,5
356468,8.84461,-12.9712,5,5
356469,8.15905,-11.3285,6,6
356470,8.85574,-10.9507,7,7
356479,9.04936,-12.4825,5,5
356480,8.68189,-13.1306,4,4
225409,7.96586,-11.7438,5,5
225410,8.65241,-13.0436,9,9
627393,9.11749,-12.5619,4,4
487563,7.87556,-10.7906,6,6
225420,7.6692,-12.2721,4,4
627394,7.4637,-11.2771,3,3
365251,8.4859,-13.2316,3,3
933230,8.82647,-12.5333,7,7
356510,8.65239,-11.9856,4,4
627397,8.31937,-11.6183,7,7
749729,7.87366,-11.1987,5,5
225443,7.50453,-11.0852,3,3
225444,7.80748,-11.7407,7,7
225445,8.32291,-12.1102,8,8
225446,7.7354,-11.4061,1,1
225447,8.15337,-10.5578,4,4
225448,9.59829,-11.8166,1,1
225449,8.08716,-10.6099,9,9
225450,9.37427,-12.4542,5,5
627400,7.80861,-11.0126,10,10
225458,8.68716,-12.5401,2,2
714782,8.46929,-13.2411,1,1
356537,8.499,-12.8368,6,6
356540,9.20211,-10.7641,5,5
225478,7.58076,-12.171,4,4
225480,8.27949,-11.2614,5,5
487625,9.03084,-11.2044,1,1
356554,8.55748,-13.1622,1,1
487629,7.85904,-11.1769,4,4
94420,8.48512,-13.2267,6,6
496334,8.99269,-10.6303,4,4
94426,8.48234,-13.2452,5,5
915329,7.64441,-11.3409,5,5
880874,8.3788,-11.8302,6,6
94455,8.26597,-12.0151,6,6
880888,7.85079,-11.3831,12,12
356601,7.97485,-11.7483,7,7
880890,9.54746,-11.8577,5,5
487675,8.86908,-12.4849,8,8
487676,7.86969,-11.194,2,2
487677,8.48989,-13.2494,7,7
487678,8.88737,-12.0448,5,5
487679,8.66223,-10.8083,5,5
487680,9.40038,-11.7029,4,4
880897,9.79914,-12.3085,8,8
880898,7.92948,-11.5816,10,10
880899,8.48777,-13.2854,9,9
880900,8.49035,-13.2284,7,7
487687,9.15252,-12.8741,1,1
618760,9.0251,-11.8854,14,14
884779,8.47469,-12.8141,3,3
15749,8.02027,-11.5062,8,8
880930,9.58148,-11.1844,1,1
801854,7.51983,-11.3872,5,5
884780,8.48385,-13.2449,5,5
15752,9.01884,-12.6145,4,4
356667,8.48735,-13.2649,7,7
356668,9.13429,-12.3246,7,7
356669,8.72851,-11.8448,13,13
356670,7.45096,-11.7947,1,1
356672,7.36297,-11.9113,14,14
356673,7.65412,-12.0118,6,6
408971,8.54943,-10.9351,4,4
518201,8.48684,-13.2599,8,8
998800,9.17929,-12.4253,422,999999999
618854,7.55458,-11.5307,5,5
618855,8.69721,-11.7411,7,7
618856,8.65077,-11.7714,6,6
356713,8.47669,-13.2594,4,4
618858,8.63357,-10.9481,8,8
618859,8.81428,-10.8148,5,5
618860,8.48845,-13.235,5,5
736658,8.47347,-10.3772,7,7
881014,8.48291,-13.2344,3,3
881015,8.48498,-13.2325,7,7
881016,7.73267,-11.3748,8,8
881017,9.71583,-12.2753,6,6
881018,8.45582,-12.8566,6,6
881019,7.97881,-12.269,3,3
881020,7.9977,-10.8434,5,5
487807,7.38992,-12.0158,10,10
487810,9.30029,-11.7458,7,7
430827,8.44897,-13.2587,9,9
749956,8.46888,-13.2654,3,3
749957,9.0692,-11.8153,5,5
749958,7.39231,-11.9011,7,7
749959,8.78728,-10.5697,6,6
749960,8.48544,-13.221,4,4
772272,8.48568,-13.2697,4,4
998807,9.07557,-11.0156,404,999999999
998808,7.84658,-11.04,493,999999999
618898,9.61095,-11.5516,6,6
998809,9.50236,-12.4137,364,999999999
881050,8.07155,-11.5626,4,4
998810,8.6798,-11.0012,505,999999999
928429,7.58527,-12.7188,5,5
618915,8.00477,-10.662,9,9
928430,7.75654,-11.7185,10,10
487874,8.58555,-11.3486,5,5
627446,8.48836,-12.9095,4,4
802209,8.63637,-10.9694,6,6
356809,8.45873,-13.2589,11,11
941524,8.10827,-12.2225,8,8
356826,8.77065,-12.4175,6,6
881117,9.38128,-10.7922,6,6
356830,7.98069,-11.728,5,5
750053,9.07038,-12.5872,12,12
881126,8.90391,-11.8487,6,6
881127,9.45477,-11.9792,12,12
881128,8.87943,-12.7881,2,2
881129,8.48632,-13.2102,4,4
881130,8.2931,-12.7463,3,3
788767,9.46207,-12.6274,3,3
618993,8.04977,-12.3517,9,9
618994,7.99368,-10.9522,6,6
618995,7.98581,-10.8535,2,2
618996,8.64037,-12.3525,9,9
618997,8.36164,-10.424,11,11
225782,7.43703,-11.6997,3,3
618999,8.61641,-12.6964,1,1
619000,9.34651,-12.5805,4,4
671146,8.38479,-13.13,5,5
941526,8.82571,-11.2636,3,3
356873,8.46326,-13.1829,3,3
487949,7.86858,-10.963,5,5
750100,9.37967,-10.8805,7,7
452697,7.66638,-12.2142,1,1
94750,8.96794,-11.5685,11,11
129726,7.63774,-11.4783,9,9
750120,8.416,-11.5421,12,12
619050,8.48058,-13.2367,4,4
881195,8.49055,-13.2373,5,5
881196,8.47774,-13.2255,6,6
881197,8.33417,-13.0185,9,9
225838,8.47556,-13.2184,5,5
225839,8.82918,-12.2451,4,4
225840,7.02183,-11.3882,4,4
225841,9.12921,-12.6347,5,5
94772,8.17574,-12.0546,10,10
487989,8.47114,-13.2707,2,2
487990,7.97393,-11.7398,9,9
487992,8.53499,-12.0965,6,6
487993,9.00773,-12.6196,3,3
487994,7.43964,-11.8688,5,5
619067,8.49381,-13.2716,4,4
487996,8.47482,-13.2693,6,6
487998,9.17008,-12.5458,4,4
487999,8.13516,-12.5196,6,6
488000,8.99825,-12.5523,7,7
998838,7.84183,-11.819,637,999999999
488006,8.91045,-11.9722,6,6
488008,8.11724,-11.1423,5,5
488018,8.46275,-13.2533,9,9
488019,8.32613,-10.5026,7,7
488020,9.51014,-12.2723,5,5
94807,7.70196,-11.3243,4,4
94808,8.20338,-12.0378,4,4
94809,8.38838,-13.1319,5,5
94810,7.99224,-10.9522,3,3
619101,8.26701,-10.5586,12,12
619102,8.8009,-12.6366,9,9
619103,8.87715,-12.5567,6,6
619104,8.13234,-11.6164,3,3
619105,8.17196,-11.9848,3,3
619106,8.84381,-12.7378,5,5
356963,9.27092,-12.7653,3,3
619108,9.05371,-11.9372,3,3
619109,8.4826,-13.2488,11,11
488038,7.93659,-11.3248,7,7
94823,8.46295,-13.2598,5,5
94824,9.80955,-11.3216,4,4
94825,8.4854,-13.2662,1,1
94826,8.79236,-12.8175,2,2
356971,9.43074,-10.8686,7,7
94828,7.59162,-11.3134,6,6
356973,7.53073,-12.2394,3,3
94830,8.04212,-10.7564,4,4
488047,8.72025,-11.9344,5,5
488048,8.4453,-13.0529,4,4
488049,8.1219,-11.7583,4,4
94834,7.8969,-10.6393,5,5
94836,8.43623,-11.8684,4,4
902249,8.43851,-13.282,4,4
889620,8.4911,-13.2731,11,11
619133,8.59752,-10.6415,5,5
619134,8.85523,-10.7093,5,5
94847,8.49144,-13.2702,4,4
619136,9.05377,-12.8302,12,12
619137,8.34344,-11.4782,7,7
619138,8.93889,-10.6694,3,3
619139,8.88097,-12.0537,7,7
619140,7.69578,-11.6343,5,5
234262,8.61071,-11.9719,6,6
356998,8.04693,-12.138,9,9
356999,8.92294,-12.8741,3,3
94856,9.1373,-10.7953,9,9
426517,8.48148,-13.251,4,4
881298,7.87858,-11.1545,4,4
881299,8.83997,-12.7548,6,6
881300,7.46057,-11.4965,5,5
357026,8.29448,-12.1211,6,6
595237,8.46675,-13.2663,1,1
225961,9.15999,-12.0562,13,13
619182,9.14057,-10.7215,8,8
548725,7.89641,-11.4032,6,6
357050,8.48488,-13.2472,4,4
357053,8.68431,-11.0635,5,5
94915,7.52603,-12.0814,5,5
619208,9.28373,-12.701,3,3
881353,7.46288,-11.3123,4,4
619210,8.7842,-12.4207,4,4
321655,8.2972,-10.3269,11,11
59512,9.01682,-12.6093,5,5
488149,8.22652,-12.6755,6,6
488151,9.54625,-11.5568,2,2
697120,8.49031,-13.2242,4,4
627494,8.48346,-13.2596,6,6
226024,8.45186,-13.2501,10,10
619252,9.15758,-12.9021,5,5
780415,9.06219,-11.5538,8,8
488202,8.48022,-13.2723,6,6
234285,7.96154,-11.7451,4,4
557457,8.39859,-12.4505,11,11
226070,7.87939,-12.7194,8,8
619292,8.48798,-13.2635,6,6
589839,9.16251,-12.7304,6,6
226091,9.69456,-11.809,8,8
619312,9.36292,-11.9116,5,5
488245,8.65251,-10.9745,4,4
488246,8.58248,-11.2149,6,6
488262,8.73728,-12.9706,6,6
488266,7.51345,-11.1382,9,9
212450,8.25403,-11.2951,2,2
95057,8.67497,-10.5047,9,9
619347,9.46791,-11.0102,1,1
357208,7.30482,-12.1944,5,5
933348,8.4878,-13.2093,7,7
493314,8.88797,-12.0354,5,5
933350,8.43762,-13.2706,6,6
190609,7.36897,-11.4115,7,7
488302,7.07103,-11.4062,5,5
409064,8.45885,-13.2531,5,5
619381,7.55971,-11.8132,6,6
619382,8.29323,-12.0727,7,7
619383,9.71768,-11.3523,3,3
619384,8.68308,-11.0095,3,3
619385,8.4063,-13.0374,1,1
95098,8.41976,-10.2782,4,4
95099,8.61249,-12.5441,6,6
95100,9.07049,-12.5952,6,6
619389,8.64559,-10.962,6,6
619390,8.66149,-12.111,5,5
488319,7.83654,-11.5185,8,8
488320,9.44716,-12.2405,12,12
357249,8.58547,-12.6277,10,10
95109,8.62675,-10.5508,3,3
95110,8.78343,-11.0957,5,5
488329,8.48424,-13.2095,6,6
488330,9.10955,-12.3374,12,12
750486,8.47554,-13.2698,7,7
583833,9.46292,-11.994,5,5
750488,8.89516,-12.0573,5,5
750489,9.16134,-12.2636,6,6
226202,9.29527,-11.897,4,4
583834,8.76786,-12.79,6,6
758600,9.11352,-11.5668,3,3
357299,8.2742,-10.8916,11,11
357300,7.56433,-12.6468,7,7
619445,7.60811,-11.9613,8,8
619450,8.43535,-12.4235,4,4
357313,8.48854,-13.2706,7,7
619458,7.98733,-11.6557,7,7
619459,8.47141,-13.2602,10,10
619460,8.48259,-13.2662,9,9
226245,7.88146,-11.178,5,5
488391,7.95387,-12.0593,7,7
488398,8.40266,-12.1314,5,5
95194,9.00751,-12.548,8,8
772276,8.19941,-12.5474,4,4
881636,7.72004,-11.6996,7,7
488423,7.66286,-11.066,5,5
226280,8.49113,-13.2849,6,6
488425,8.78492,-12.8976,5,5
357354,7.9388,-11.3245,4,4
488427,8.4922,-13.2853,6,6
357356,8.48899,-13.2407,6,6
488429,8.98098,-11.5137,1,1
226286,9.23209,-12.5902,7,7
226287,8.48205,-13.2235,7,7
357360,7.93587,-10.6254,2,2
168788,8.11859,-12.838,10,10
619514,8.47783,-13.2311,9,9
619515,8.50747,-12.8279,5,5
619516,8.7329,-10.8356,10,10
619517,8.4747,-13.2528,4,4
619518,8.07933,-10.6052,3,3
619519,8.48695,-13.2628,7,7
619520,8.44913,-13.2777,9,9
649388,7.96715,-11.7405,5,5
357386,9.4462,-12.4867,7,7
649389,8.62606,-11.113,5,5
488466,8.48478,-13.2145,1,1
649390,9.86245,-11.3856,5,5
518319,7.74975,-11.56,6,6
95260,9.33046,-12.6802,3,3
998917,8.48035,-13.2268,195,999999999
619552,8.59682,-12.4381,3,3
518320,9.07356,-12.0358,5,5
619554,7.31143,-11.3058,8,8
94827,9.03556,-12.914,2,2
619556,8.55463,-12.6996,12,12
619557,7.192,-11.9115,6,6
619558,9.37855,-11.9915,7,7
619559,7.57817,-11.1556,8,8
619560,9.14074,-10.7947,6,6
619568,8.21902,-11.5472,8,8
488499,7.47216,-11.2716,13,13
488500,8.64079,-12.4544,3,3
226361,9.18254,-11.2716,5,5
226362,7.10913,-11.4871,6,6
226363,7.96202,-11.7354,8,8
226364,9.87639,-12.4227,5,5
226365,8.43565,-10.3286,7,7
226366,8.36785,-10.3401,9,9
226367,7.65677,-11.3348,5,5
226368,9.13829,-11.5232,5,5
226369,8.93232,-11.7887,1,1
226370,8.83314,-12.7951,6,6
488521,8.46922,-13.2289,7,7
488526,9.11137,-12.9577,9,9
357455,8.69383,-13.0951,7,7
95313,8.24069,-12.5407,10,10
627555,9.0365,-11.7504,6,6
881749,8.27715,-11.4996,12,12
881750,8.91431,-12.9683,6,6
619612,8.33348,-13.0014,3,3
488541,8.07091,-10.647,3,3
95329,8.37729,-12.4295,3,3
989556,9.10154,-12.7874,3,3
627560,8.17227,-10.861,4,4
819340,8.48164,-13.2441,4,4
619638,7.33237,-11.6562,4,4
488571,9.08532,-12.5898,3,3
95362,7.52164,-11.3068,4,4
488579,7.64834,-11.1521,4,4
488580,8.32464,-12.2235,4,4
357512,8.61956,-10.9994,5,5
95373,9.51437,-11.636,7,7
750736,7.82552,-11.1802,9,9
750737,8.91978,-13.0336,7,7
619666,7.38093,-11.9137,7,7
750739,9.12057,-12.171,4,4
750740,8.21887,-11.0541,4,4
619676,8.94282,-11.8171,8,8
488605,8.47505,-13.2674,4,4
488606,7.96392,-11.7347,8,8
488607,8.44742,-11.8202,5,5
488608,8.57616,-12.4895,4,4
488609,8.39817,-12.7734,3,3
488610,7.32662,-11.9178,4,4
488611,8.26193,-11.4027,1,1
647453,8.10603,-11.5369,7,7
357566,8.47854,-13.2625,3,3
357567,7.87202,-11.1883,12,12
357568,8.51537,-12.7217,4,4
357569,7.95805,-11.7414,10,10
357570,8.01741,-11.9541,6,6
73010,7.85412,-10.655,6,6
750796,9.45034,-12.0681,5,5
750797,9.04095,-10.7649,5,5
95438,8.5941,-11.0817,10,10
226511,8.95282,-13.2647,8,8
95440,7.73984,-11.9744,3,3
998947,8.45385,-13.2467,1516,999999999
488660,9.09913,-11.9188,5,5
226517,8.46564,-13.1698,7,7
226518,8.45025,-13.2693,6,6
226519,8.84301,-12.8123,8,8
226520,7.76159,-11.862,3,3
619737,7.4563,-11.0009,1,1
619738,8.23564,-11.8096,9,9
619739,7.9268,-12.0369,5,5
619740,9.88632,-11.709,4,4
488669,8.4418,-13.2518,3,3
488670,8.47925,-13.2385,10,10
998949,9.12082,-10.8159,265,999999999
998950,8.73081,-13.1918,457,999999999
488681,8.49152,-13.2234,5,5
605736,7.48014,-11.227,6,6
357623,8.4815,-12.263,3,3
619772,9.55585,-11.5643,4,4
605738,8.05084,-10.7162,2,2
619774,9.51607,-11.9534,5,5
619775,7.3523,-11.689,4,4
619776,7.0001,-11.4943,5,5
95489,8.84442,-12.7355,4,4
95490,8.47628,-13.2289,8,8
605739,8.68102,-11.4446,6,6
619780,7.18082,-11.4122,4,4
605740,8.31102,-10.8327,7,7
170851,7.95002,-11.765,7,7
488719,9.74099,-11.3154,4,4
488720,8.22292,-11.1227,4,4
95507,7.92299,-11.4936,5,5
95508,7.81359,-11.4492,6,6
343598,8.46961,-12.8168,4,4
95510,8.69724,-11.0773,5,5
226584,8.27075,-11.5219,4,4
489459,8.36069,-11.6854,10,10
343599,8.20173,-11.5193,6,6
343600,9.13052,-12.5787,5,5
343601,8.35857,-11.0727,4,4
793159,8.84495,-12.4922,2,2
750900,7.58157,-11.9391,3,3
357686,8.48097,-13.2652,5,5
619836,8.16118,-12.4401,6,6
619837,8.70928,-13.1236,7,7
95550,8.47001,-13.2621,4,4
95551,7.86593,-11.8586,3,3
619840,8.18575,-11.7948,5,5
881985,8.2095,-11.0518,6,6
881986,7.61872,-12.0844,2,2
881987,7.45392,-11.2719,3,3
881988,8.45999,-12.931,6,6
881989,9.48272,-12.0104,2,2
881990,8.47356,-13.2586,7,7
534850,9.16266,-12.8647,4,4
357705,8.64202,-10.9825,6,6
357706,8.48645,-13.2597,6,6
357707,7.95037,-11.735,5,5
357708,9.05456,-11.9395,9,9
357709,8.486,-13.212,4,4
357710,7.77169,-10.7867,5,5
841170,8.24235,-10.7157,6,6
226642,8.54219,-11.055,6,6
882003,8.88157,-12.3718,5,5
882004,7.58342,-12.8608,4,4
882005,7.5712,-11.6581,11,11
882006,8.4856,-13.21,5,5
226647,8.75544,-10.5981,5,5
882008,8.52774,-12.1027,6,6
882009,8.36776,-12.3638,6,6
882010,7.83602,-11.6235,5,5
893545,8.225,-12.6739,8,8
619880,8.69031,-11.8243,5,5
357746,7.40897,-11.4042,2,2
357748,7.88069,-10.7836,5,5
95605,9.04211,-12.9076,6,6
357750,7.99812,-10.7522,7,7
357752,8.24965,-11.4195,5,5
357753,8.63759,-10.9747,4,4
488836,7.60559,-11.3462,6,6
488837,7.54467,-11.4085,8,8
488838,9.96737,-11.8485,5,5
488839,8.4756,-13.2262,3,3
488840,7.95325,-11.7359,3,3
619914,7.84973,-11.4336,3,3
357777,9.44902,-12.5049,9,9
357778,9.14872,-12.2436,2,2
357779,8.46045,-13.27,2,2
357780,9.38281,-11.459,7,7
488862,8.48311,-12.9805,7,7
488863,7.44496,-12.4375,5,5
488864,8.64494,-10.9626,4,4
488865,8.85244,-11.6155,2,2
488866,8.48574,-13.2708,9,9
488867,7.80517,-11.7296,11,11
488868,8.64519,-10.8547,6,6
488869,9.00303,-12.0481,6,6
488870,8.47452,-13.2698,6,6
619944,8.48076,-11.2146,5,5
693150,7.68114,-11.4311,3,3
562079,8.47334,-13.2618,8,8
492012,8.59892,-10.8674,3,3
619968,7.88662,-11.1863,3,3
562080,7.80927,-12.1277,7,7
627617,8.4031,-12.7397,6,6
751054,9.44981,-12.0501,9,9
751058,8.89128,-12.0424,3,3
751059,9.75662,-11.212,7,7
751060,8.49109,-13.2584,13,13
846073,9.2481,-12.9188,5,5
488926,7.9506,-11.7353,5,5
95711,8.04259,-11.8923,3,3
620000,7.60196,-12.2829,2,2
849904,8.48895,-13.2197,4,4
620017,8.64884,-10.9776,4,4
620032,7.87683,-12.634,4,4
212685,9.48715,-12.323,3,3
357891,8.95357,-12.7938,10,10
357897,7.83333,-11.0133,12,12
357900,8.49774,-12.1482,7,7
955309,8.02962,-10.6643,2,2
620048,9.10237,-12.8517,8,8
620049,7.9144,-10.68,7,7
620050,8.14039,-12.1326,5,5
780547,8.19029,-11.2072,8,8
824239,8.47897,-13.2728,5,5
357921,8.4382,-11.1299,7,7
932832,8.48106,-13.2235,4,4
357926,7.80757,-11.3431,10,10
357927,7.22454,-11.4324,5,5
751145,8.39036,-11.8394,13,13
751146,9.12112,-12.9151,1,1
751147,7.41126,-11.4042,11,11
751148,9.26685,-12.2258,3,3
751149,8.48459,-13.2439,12,12
751150,7.99083,-10.9274,3,3
357938,8.22962,-11.0432,5,5
357939,7.47665,-11.2189,4,4
357940,7.59245,-11.737,8,8
489017,8.88926,-11.9224,9,9
226879,8.39162,-13.1149,2,2
620096,7.99326,-11.7895,6,6
620097,9.00885,-12.7791,2,2
620098,7.87356,-11.1987,10,10
620099,8.48872,-13.2216,2,2
226884,8.5676,-11.2671,6,6
226886,9.12548,-12.921,3,3
226887,8.46114,-13.253,3,3
911628,8.23435,-11.5248,4,4
882253,8.16082,-12.4315,3,3
627317,7.85089,-11.2079,5,5
489040,8.59429,-11.9667,8,8
273791,8.31673,-12.2235,3,3
226907,8.70406,-10.8182,2,2
932834,8.48817,-13.2703,5,5
489058,7.9335,-11.3442,3,3
489059,8.66324,-12.7136,4,4
489060,7.75546,-12.5874,10,10
882277,9.47112,-11.9681,4,4
489064,8.91427,-12.3835,11,11
620138,8.19763,-11.7657,5,5
671335,8.709,-12.6508,6,6
620141,7.96315,-11.7341,3,3
489073,7.85121,-12.2436,11,11
489083,9.10979,-12.7124,5,5
489084,8.64744,-10.5427,4,4
489085,7.98513,-12.7081,3,3
489086,7.81052,-12.2837,11,11
489087,7.98974,-11.8976,7,7
489088,8.74517,-12.2435,3,3
489089,8.45313,-12.6716,2,2
489090,9.25454,-10.7582,13,13
684058,8.21979,-12.0504,5,5
671343,8.48697,-13.2351,5,5
932836,8.67659,-12.9083,8,8
846107,7.93327,-11.7727,4,4
358064,8.98207,-12.19,6,6
95927,7.92434,-11.0548,2,2
489144,7.86568,-11.1943,7,7
95930,8.62949,-12.3406,8,8
227003,7.96201,-11.7321,1,1
95932,7.14573,-11.449,10,10
95933,9.13166,-12.3914,8,8
489150,7.87893,-10.7887,8,8
882376,8.43312,-13.2771,6,6
751307,9.24322,-12.5936,9,9
751310,8.46949,-13.2537,7,7
358101,7.57361,-11.6507,12,12
95960,8.33955,-13.0056,7,7
518436,8.71894,-10.4968,6,6
95963,8.35089,-10.4231,8,8
540282,8.33624,-11.6872,5,5
518437,8.4804,-13.2417,7,7
780582,8.48499,-13.2471,10,10
358134,8.41411,-13.1977,6,6
